ID,Posted at,Screen name,Text
511562668394569728,2014-09-15 17:10:19 +0000,WlassM,Me gustó un video de @YouTube http://t.co/yuoyFMaLdA 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep.
511562307076653056,2014-09-15 17:08:53 +0000,Gregs4Grabs,http://t.co/tt9h0m68pl via @RoadandTrack
511562156928548865,2014-09-15 17:08:17 +0000,AbelTI,Gostei de um vídeo @YouTube http://t.co/sH1yKxvTr8 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116
511562102410993664,2014-09-15 17:08:04 +0000,TradeInMart,Watch the 2015 Dodge Challenger SRT Hellcat Burn Rubber on Ignition http://t.co/tXzSqDn9cG
511562014217355264,2014-09-15 17:07:43 +0000,bullreborn,2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition...: http://t.co/3LiZjcBKzf via @YouTube
511560080152858624,2014-09-15 17:00:02 +0000,CarCastShow,Is the Dodge Hellcat more awesome than the Mercury Bobcat is lame? Tough call! http://t.co/HDrbPawtYa
511558334189543424,2014-09-15 16:53:05 +0000,lucasamaral,2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition...: http://t.co/Yzbbqt7Tou via @YouTube
511556618715029504,2014-09-15 16:46:16 +0000,RenfrewChrysler,2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! – Ignition Ep. 116 http://t.co/HqeZEgGj75
511556016287535104,2014-09-15 16:43:53 +0000,javisayskys,I fucking hate dodge but they stepped up with the hellcat
511555975292399617,2014-09-15 16:43:43 +0000,FremontCDJR,Sharp Aerodynamics Help Propel the 2015 #Dodge Charger #SRT Hellcat to 204 MPH. http://t.co/ahE3wODXIZ http://t.co/a2wYkYqlVB
511553480922656768,2014-09-15 16:33:48 +0000,doOB3,أعجبني فيديو @YouTube على http://t.co/zWJK5Aa3Er 2015 Dodge Challenger SRT Hellcat: 707 Horsepower? Hell Yeah! –
511549708951891968,2014-09-15 16:18:49 +0000,cherie2236,"RT @MetroCarShows: It may be less powerful than a Hellcat, but Dodge’s 2015 Viper is still venomous http://t.co/5xfX3NMVzW"
511549557659164675,2014-09-15 16:18:13 +0000,PocatelloCJD,"Here is a Dodge Challenger Hellcat, to get you through the rest of your Monday! #Hellcat #Challenger #Dodge http://t.co/o4wUUwgpDm"
511548455400263680,2014-09-15 16:13:50 +0000,GabDols,RT @Dodge: .@Barrett_Jackson auction of 2015 Challenger SRT Hellcat VIN0001 to benefit @OppVillageLV http://t.co/72aSxQtKQB http://t.co/Zppasd1RKp
